Date,AAPL_Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_Adj Close,AAPL_Volume,AMZN_Open,AMZN_High,AMZN_Low,AMZN_Close,AMZN_Adj Close,AMZN_Volume,MSFT_Open,MSFT_High,MSFT_Low,MSFT_Close,MSFT_Adj Close,MSFT_Volume,SPX_Open,SPX_High,SPX_Low,SPX_Close,SPX_Adj Close,SPX_Volume,VIX_Open,VIX_High,VIX_Low,VIX_Close,VIX_Adj Close,IRX_Open,IRX_High,IRX_Low,IRX_Close,IRX_Adj Close
2018-05-03,43.970001,44.375,43.610001,44.2225,42.10001,136272800.0,78.000504,78.739998,77.301003,78.603996,78.603996,85038000.0,92.959999,94.93,92.449997,94.07,88.587219,31142500.0,2628.080078,2637.139893,2594.620117,2629.72998,2629.72998,3867530000.0,15.78,18.66,15.43,15.9,15.9,1.79,1.79,1.78,1.788,1.788
2018-05-04,44.5625,46.0625,44.5425,45.9575,43.751736,224805200.0,78.122498,79.245003,78.109497,79.047501,79.047501,68872000.0,93.32,95.370003,92.919998,95.160004,89.613693,22531300.0,2621.449951,2670.929932,2615.320068,2663.419922,2663.419922,3335260000.0,15.94,16.92,10.91,14.77,14.77,1.785,1.798,1.785,1.793,1.793
2018-05-07,46.294998,46.9175,46.1875,46.290001,44.068268,169805600.0,79.467003,80.347504,79.391502,80.007004,80.007004,76038000.0,95.169998,96.709999,95.099998,96.220001,90.611916,24242000.0,2680.340088,2683.350098,2664.699951,2672.629883,2672.629883,3266810000.0,15.05,15.27,14.51,14.75,14.75,1.79,1.8,1.79,1.793,1.793
2018-05-08,46.247501,46.555,45.9175,46.512501,44.280106,113611200.0,79.75,79.844002,79.125504,79.619499,79.619499,61358000.0,95.849998,96.160004,95.059998,95.809998,90.22583,23484600.0,2670.26001,2676.340088,2655.199951,2671.919922,2671.919922,3745100000.0,14.53,15.56,14.52,14.71,14.71,1.84,1.845,1.835,1.835,1.835
2018-05-09,46.637501,46.849998,46.305,46.84,44.591881,92844800.0,80.0,80.400002,79.599998,80.400002,80.400002,72746000.0,96.010002,96.970001,95.050003,96.940002,91.289955,27327400.0,2678.120117,2701.27002,2674.139893,2697.790039,2697.790039,3913650000.0,14.54,14.63,13.38,13.42,13.42,1.835,1.845,1.835,1.845,1.845
2018-05-10,46.935001,47.592499,46.912498,47.509998,45.229725,111957200.0,80.424004,80.779999,80.171997,80.454002,80.454002,56350000.0,97.459999,97.949997,97.050003,97.910004,92.203415,22388100.0,2705.02002,2726.110107,2704.540039,2723.070068,2723.070068,3380640000.0,13.36,13.63,12.92,13.23,13.23,1.84,1.85,1.84,1.845,1.845
2018-05-11,47.372501,47.514999,46.862499,47.147499,45.057701,104848800.0,80.5495,80.555,79.894501,80.1455,80.1455,45278000.0,97.800003,97.870003,97.040001,97.699997,92.005653,16778300.0,2722.699951,2732.860107,2717.449951,2727.719971,2727.719971,2874850000.0,13.22,13.44,12.65,12.65,12.65,1.85,1.86,1.85,1.86,1.86
2018-05-14,47.252499,47.3825,46.965,47.037498,44.952572,83115200.0,80.199997,80.558998,80.002502,80.077003,80.077003,50190000.0,97.919998,98.690002,97.309998,98.029999,92.316422,19454100.0,2738.469971,2742.100098,2725.469971,2730.129883,2730.129883,2994360000.0,13.09,13.28,12.81,12.93,12.93,1.863,1.868,1.855,1.855,1.855
2018-05-15,46.695,46.767502,46.275002,46.610001,44.544014,94780800.0,79.389999,79.389999,78.261002,78.806,78.806,101550000.0,97.239998,97.849998,96.339996,97.32,91.64782,24594000.0,2718.590088,2718.590088,2701.909912,2711.449951,2711.449951,3291190000.0,13.13,15.01,12.5,14.63,14.63,1.875,1.875,1.87,1.875,1.875
2018-05-16,46.517502,47.115002,46.5,47.044998,44.959743,76732400.0,78.875,79.721497,78.833504,79.363998,79.363998,51412000.0,97.360001,97.400002,96.620003,97.150002,91.884247,17384700.0,2712.620117,2727.76001,2712.169922,2722.459961,2722.459961,3248480000.0,14.38,14.91,13.21,13.42,13.42,1.87,1.883,1.865,1.865,1.865
2018-05-17,47.0,47.227501,46.59,46.747501,44.675438,69176000.0,79.028,79.702003,78.650002,79.087997,79.087997,42952000.0,96.760002,97.540001,95.830002,96.18,90.966835,17246700.0,2719.709961,2731.959961,2711.360107,2720.129883,2720.129883,3478150000.0,13.54,13.86,12.65,13.43,13.43,1.863,1.875,1.863,1.863,1.863
2018-05-18,46.797501,46.952499,46.532501,46.577499,44.51297,73190800.0,79.066498,79.179497,78.605003,78.718498,78.718498,52852000.0,96.010002,96.93,96.010002,96.360001,91.137062,17865800.0,2717.350098,2719.5,2709.179932,2712.969971,2712.969971,3383270000.0,13.18,13.87,13.06,13.42,13.42,1.863,1.863,1.853,1.855,1.855
2018-05-21,47.0,47.317501,46.727501,46.907501,44.828335,73603200.0,79.25,79.602501,78.75,79.273003,79.273003,58504000.0,97.0,98.010002,96.800003,97.599998,92.309853,19422500.0,2735.389893,2739.189941,2725.699951,2733.01001,2733.01001,3053480000.0,12.99,13.59,12.78,13.08,13.08,1.858,1.868,1.858,1.863,1.863
2018-05-22,47.095001,47.220001,46.695,46.790001,44.716053,60962800.0,79.494499,79.494499,78.762497,79.07,79.07,42312000.0,97.68,98.169998,97.199997,97.5,92.215302,15441200.0,2738.340088,2742.23999,2721.879883,2724.439941,2724.439941,3384140000.0,13.03,13.42,12.77,13.22,13.22,1.89,1.893,1.89,1.893,1.893
2018-05-23,46.587502,47.125,46.439999,47.09,45.00275,80233600.0,78.552498,80.093002,78.317001,80.093002,80.093002,67238000.0,96.709999,98.730003,96.32,98.660004,93.312408,21251200.0,2713.97998,2733.330078,2709.540039,2733.290039,2733.290039,3333160000.0,13.5,14.6,12.49,12.58,12.58,1.888,1.89,1.873,1.873,1.873
2018-05-24,47.192501,47.209999,46.552502,47.037498,44.952572,92936000.0,79.901497,80.412003,79.418999,80.153503,80.153503,68600000.0,98.730003,98.940002,96.809998,98.309998,92.981377,26649300.0,2730.939941,2731.969971,2707.379883,2727.76001,2727.76001,3285750000.0,12.73,14.24,12.53,12.53,12.53,1.86,1.865,1.858,1.86,1.86
2018-05-25,47.057499,47.412498,46.912498,47.145,45.055309,69844000.0,80.150002,80.706001,80.022499,80.5075,80.5075,53968000.0,98.300003,98.980003,97.860001,98.360001,93.028671,18363900.0,2723.600098,2727.360107,2714.98999,2721.330078,2721.330078,3015260000.0,12.44,13.52,12.29,13.22,13.22,1.855,1.858,1.84,1.853,1.853
2018-05-28,46.978750500000004,47.299999,46.8149985,47.059999000000005,44.974079,79950200.0,80.09275099999999,80.8977505,80.01499949999999,80.5755005,80.5755005,65449000.0,98.0699995,98.93,97.545002,98.1850015,92.8631515,23517450.0,2714.3551024999997,2719.0150145,2695.9000244999997,2705.5950924999997,2705.5950924999997,3379285000.0,13.415,16.150000499999997,13.34,15.120000000000001,15.120000000000001,1.8525,1.858,1.84,1.8465,1.8465
2018-05-29,46.900002,47.1875,46.717499,46.974998,44.892849,90056400.0,80.0355,81.0895,80.0075,80.643501,80.643501,76930000.0,97.839996,98.879997,97.230003,98.010002,92.697632,28671000.0,2705.110107,2710.669922,2676.810059,2689.860107,2689.860107,3743310000.0,14.39,18.780001,14.39,17.02,17.02,1.85,1.858,1.84,1.84,1.84
2018-05-30,46.93,47.0,46.695,46.875,44.797279,74762000.0,80.904999,81.300003,80.6465,81.244499,81.244499,58148000.0,98.309998,99.25,97.910004,98.949997,93.586693,22158500.0,2702.429932,2729.340088,2702.429932,2724.01001,2724.01001,3566490000.0,16.6,16.639999,14.65,14.94,14.94,1.893,1.893,1.875,1.878,1.878
2018-05-31,46.805,47.057499,46.535,46.717499,44.646755,109931200.0,81.150002,81.75,81.067497,81.481003,81.481003,63326000.0,99.290001,99.989998,98.610001,98.839996,93.482651,34140900.0,2720.97998,2722.5,2700.679932,2705.27002,2705.27002,4241100000.0,14.93,16.290001,14.2,15.43,15.43,1.88,1.88,1.87,1.87,1.87
2018-06-01,46.997501,47.564999,46.9375,47.560001,45.45192,93770000.0,81.851501,82.336502,81.754501,82.077003,82.077003,66268000.0,99.279999,100.860001,99.169998,100.790001,95.326958,28655600.0,2718.699951,2736.929932,2718.699951,2734.620117,2734.620117,3694310000.0,14.92,14.93,13.37,13.46,13.46,1.868,1.878,1.865,1.868,1.868
2018-06-04,47.91,48.355,47.837502,47.9575,45.831795,105064800.0,82.445,83.283997,82.274498,83.263496,83.263496,63754000.0,101.260002,101.860001,100.849998,101.669998,96.159264,27281600.0,2741.669922,2749.159912,2740.540039,2746.870117,2746.870117,3410090000.0,13.91,13.91,12.69,12.74,12.74,1.865,1.88,1.86,1.865,1.865
2018-06-05,48.267502,48.485001,48.09,48.327499,46.185394,86264000.0,83.649498,84.949997,83.502998,84.817497,84.817497,95644000.0,102.0,102.330002,101.529999,102.190002,96.6511,23514400.0,2748.459961,2752.610107,2739.51001,2748.800049,2748.800049,3523550000.0,12.91,13.34,12.3,12.4,12.4,1.905,1.91,1.9,1.903,1.903
2018-06-06,48.407501,48.52,47.98,48.494999,46.345467,83734400.0,85.225502,85.724998,84.323502,84.787498,84.787498,109464000.0,102.480003,102.599998,101.900002,102.489998,96.934822,21122900.0,2753.25,2772.389893,2748.459961,2772.350098,2772.350098,3662780000.0,12.1,12.56,11.62,11.64,11.64,1.913,1.915,1.9,1.9,1.9
2018-06-07,48.535,48.549999,48.084999,48.365002,46.22123,85388800.0,84.928001,84.995003,83.805496,84.464996,84.464996,75314000.0,102.650002,102.690002,100.379997,100.879997,95.412079,28232200.0,2774.840088,2779.899902,2760.159912,2770.370117,2770.370117,3742080000.0,11.66,13.28,11.22,12.13,12.13,1.9,1.9,1.883,1.885,1.885
2018-06-08,47.7925,48.0,47.442501,47.924999,45.800743,106627200.0,84.056,84.472,83.650497,84.199501,84.199501,59102000.0,101.089996,101.949997,100.540001,101.629997,96.121414,22165100.0,2765.840088,2779.389893,2763.590088,2779.030029,2779.030029,3138850000.0,12.54,13.31,12.09,12.18,12.18,1.885,1.885,1.88,1.88,1.88
2018-06-11,47.837502,47.9925,47.552502,47.807499,45.68845,73234000.0,84.0755,84.711998,84.029503,84.456001,84.456001,46710000.0,101.010002,101.589996,100.669998,101.050003,95.572876,23490900.0,2780.179932,2790.209961,2780.169922,2782.0,2782.0,3262130000.0,12.52,12.69,12.14,12.35,12.35,1.878,1.878,1.86,1.868,1.868
2018-06-12,47.8475,48.1525,47.787498,48.07,45.939312,67644400.0,84.650002,84.975502,84.575996,84.9375,84.9375,45184000.0,101.099998,101.449997,100.75,101.309998,95.818764,18325200.0,2785.600098,2789.800049,2778.780029,2786.850098,2786.850098,3435700000.0,12.29,12.6,11.88,12.34,12.34,1.905,1.905,1.888,1.888,1.888
2018-06-13,48.105,48.220001,47.610001,47.674999,45.561829,86553600.0,85.140503,85.6875,85.005997,85.242996,85.242996,66550000.0,101.720001,102.010002,100.559998,100.849998,95.38372,29492900.0,2787.939941,2791.469971,2774.649902,2775.629883,2775.629883,3820770000.0,12.13,12.95,11.98,12.94,12.94,1.885,1.898,1.883,1.895,1.895
2018-06-14,47.887501,47.892502,47.555,47.700001,45.585712,86440400.0,85.674004,86.239998,85.443497,86.193001,86.193001,63488000.0,101.650002,102.029999,101.0,101.419998,95.922813,25691800.0,2783.209961,2789.060059,2776.52002,2782.48999,2782.48999,3540930000.0,12.98,13.07,11.88,12.12,12.12,1.883,1.883,1.873,1.883,1.883
2018-06-15,47.5075,47.540001,47.064999,47.209999,45.117424,246876800.0,85.699997,86.043503,85.426003,85.7985,85.7985,95552000.0,101.510002,101.529999,100.07,100.129997,94.702728,65738600.0,2777.780029,2782.810059,2761.72998,2779.659912,2779.659912,5451990000.0,12.19,13.16,11.93,11.98,11.98,1.88,1.888,1.88,1.888,1.888
2018-06-18,46.970001,47.305,46.799999,47.185001,45.093548,73939600.0,85.313004,86.336998,85.127998,86.189499,86.189499,62154000.0,100.010002,101.110001,99.419998,100.860001,95.393158,23586000.0,2765.790039,2774.98999,2757.120117,2773.75,2773.75,3316120000.0,12.79,13.74,12.28,12.31,12.31,1.885,1.893,1.883,1.883,1.883
2018-06-19,46.285,46.5825,45.862499,46.422501,44.364841,134314000.0,85.452003,86.805496,85.019501,86.738998,86.738998,85802000.0,99.650002,101.0,99.5,100.860001,95.393158,28653100.0,2752.01001,2765.050049,2743.189941,2762.590088,2762.590088,3671160000.0,14.61,14.68,13.21,13.35,13.35,1.89,1.898,1.89,1.898,1.898
2018-06-20,46.587502,46.799999,46.432499,46.625,44.558365,82514800.0,87.125,88.1465,87.068001,87.503998,87.503998,86652000.0,101.370003,102.519997,101.120003,101.870003,96.348427,26180800.0,2769.72998,2774.860107,2763.909912,2767.320068,2767.320068,3332140000.0,12.9,13.02,12.25,12.79,12.79,1.888,1.89,1.88,1.888,1.888
2018-06-21,46.8125,47.087502,46.235001,46.365002,44.309891,102847600.0,88.0,88.154999,85.877998,86.511002,86.511002,98822000.0,102.080002,102.459999,100.879997,101.139999,95.657967,23198200.0,2769.280029,2769.280029,2744.389893,2749.76001,2749.76001,3336580000.0,12.54,15.18,12.18,14.64,14.64,1.888,1.89,1.885,1.89,1.89
2018-06-22,46.529999,46.537498,46.174999,46.23,44.180866,108801600.0,87.130997,87.150002,85.595001,85.783501,85.783501,81502000.0,100.410004,100.769997,99.629997,100.410004,94.967567,38923100.0,2760.790039,2764.169922,2752.679932,2754.879883,2754.879883,5468110000.0,14.6,14.6,13.11,13.77,13.77,1.888,1.888,1.868,1.87,1.87
2018-06-25,45.849998,46.23,45.182499,45.5425,43.523842,126652400.0,85.125504,85.25,82.315498,83.157501,83.157501,150224000.0,100.0,100.110001,97.300003,98.389999,93.057045,35433300.0,2742.939941,2742.939941,2698.669922,2717.070068,2717.070068,3663280000.0,15.07,19.610001,14.56,17.33,17.33,1.865,1.87,1.853,1.853,1.853
2018-06-26,45.747501,46.6325,45.634998,46.107498,44.063793,98276800.0,83.6185,85.078499,83.167,84.554497,84.554497,87732000.0,98.82,100.080002,98.75,99.080002,93.709633,26897200.0,2722.120117,2732.909912,2715.600098,2723.060059,2723.060059,3568900000.0,16.709999,17.540001,15.1,15.92,15.92,1.893,1.898,1.89,1.893,1.893
2018-06-27,46.307499,46.82,46.0075,46.040001,43.99929,101141200.0,85.405502,85.597504,83.0,83.025497,83.025497,97444000.0,99.580002,100.019997,97.400002,97.540001,92.253113,31298400.0,2728.449951,2746.090088,2699.379883,2699.629883,2699.629883,3803990000.0,16.52,18.190001,14.76,17.91,17.91,1.883,1.89,1.88,1.88,1.88
2018-06-28,46.025002,46.552502,45.950001,46.375,44.31945,69460800.0,83.626999,85.275002,83.058502,85.072502,85.072502,90594000.0,97.379997,99.110001,97.260002,98.629997,93.284035,26650700.0,2698.689941,2724.340088,2691.98999,2716.310059,2716.310059,3461100000.0,17.540001,18.99,16.4,16.85,16.85,1.878,1.893,1.878,1.88,1.88
2018-06-29,46.572498,46.797501,45.727501,46.2775,44.226257,90950800.0,85.849998,86.170502,84.716003,84.989998,84.989998,90870000.0,98.93,99.910004,98.330002,98.610001,93.265106,28053200.0,2727.129883,2743.26001,2718.030029,2718.370117,2718.370117,3586800000.0,15.73,16.51,14.66,16.09,16.09,1.878,1.885,1.875,1.88,1.88
2018-07-02,45.955002,46.825001,45.855,46.794998,44.720825,70925200.0,84.135002,85.694504,83.903,85.689003,85.689003,63714000.0,98.099998,100.059998,98.0,100.010002,94.589233,19564500.0,2704.949951,2727.26001,2698.949951,2726.709961,2726.709961,3095040000.0,17.700001,18.08,15.54,15.6,15.6,1.875,1.895,1.875,1.895,1.895
2018-07-03,46.947498,46.987499,45.884998,45.98,43.941952,55819200.0,86.197998,86.25,84.624001,84.697998,84.697998,43546000.0,100.480003,100.629997,98.940002,99.050003,93.681274,14670300.0,2733.27002,2736.580078,2711.159912,2713.219971,2713.219971,1911460000.0,15.37,16.450001,14.68,16.139999,16.139999,1.935,1.935,1.933,1.933,1.933
2018-07-04,46.6312485,46.795,45.977499,46.164998999999995,44.1187515,61118000.0,85.7334975,85.89224999999999,84.3657495,84.842251,84.842251,51604000.0,99.9900015,100.27499750000001,98.98500050000001,99.4050025,94.017025,16823850.0,2728.7299805000002,2737.205078,2713.589966,2724.915039,2724.915039,2445810000.0,15.495,16.335,14.575,15.554999500000001,15.554999500000001,1.925,1.925,1.9215,1.9215,1.9215
2018-07-05,46.314999,46.602501,46.07,46.349998,44.295551,66416800.0,85.268997,85.5345,84.107498,84.986504,84.986504,59662000.0,99.5,99.919998,99.029999,99.760002,94.352776,18977400.0,2724.189941,2737.830078,2716.02002,2736.610107,2736.610107,2980160000.0,15.62,16.219999,14.47,14.97,14.97,1.915,1.915,1.91,1.91,1.91
2018-07-06,46.355,47.107498,46.299999,46.9925,44.909569,69940800.0,84.800003,85.763496,84.583504,85.531502,85.531502,53006000.0,99.889999,101.43,99.669998,101.160004,95.676903,19234600.0,2737.679932,2764.409912,2733.52002,2759.820068,2759.820068,2590250000.0,14.99,15.45,13.34,13.37,13.37,1.905,1.908,1.905,1.905,1.905
2018-07-09,47.375,47.669998,47.325001,47.645,45.53315,79026400.0,86.202499,86.977997,85.811501,86.950996,86.950996,60240000.0,101.650002,102.25,101.25,101.849998,96.329514,18212000.0,2775.620117,2784.649902,2770.72998,2784.169922,2784.169922,3070060000.0,13.02,13.22,12.6,12.69,12.69,1.91,1.92,1.91,1.915,1.915
2018-07-10,47.677502,47.82,47.544998,47.587502,45.478207,63756400.0,86.926498,87.5,86.550003,87.153503,87.153503,60058000.0,102.0,102.510002,101.860001,102.120003,96.584877,19293100.0,2788.560059,2795.580078,2786.23999,2793.840088,2793.840088,3080140000.0,12.52,13.21,11.93,12.64,12.64,1.938,1.94,1.935,1.935,1.935
2018-07-11,47.125,47.445,46.9025,46.970001,44.888073,75326000.0,86.899498,87.848,86.699997,87.75,87.75,64196000.0,101.150002,102.339996,101.099998,101.980003,96.452469,19644600.0,2779.820068,2785.909912,2770.77002,2774.02002,2774.02002,2986180000.0,14.05,14.15,13.09,13.63,13.63,1.928,1.933,1.918,1.92,1.92
2018-07-12,47.3825,47.852501,47.327499,47.7575,45.640656,72164400.0,88.225502,89.900002,88.109001,89.831001,89.831001,90654000.0,102.769997,104.410004,102.730003,104.190002,98.542679,24335900.0,2783.139893,2799.219971,2781.530029,2798.290039,2798.290039,2834230000.0,13.07,13.33,12.42,12.58,12.58,1.92,1.928,1.905,1.928,1.928
2018-07-13,47.77,47.959999,47.724998,47.8325,45.712337,50055600.0,90.196503,90.764999,89.761497,90.651497,90.651497,87664000.0,104.370003,105.599998,104.089996,105.43,99.715454,24635200.0,2796.929932,2804.530029,2791.689941,2801.310059,2801.310059,2619790000.0,12.39,12.97,11.62,12.18,12.18,1.92,1.928,1.92,1.928,1.928
2018-07-16,47.880001,48.162498,47.605,47.727501,45.611988,60172400.0,91.097504,92.097504,90.722504,91.124496,91.124496,109324000.0,105.400002,105.82,104.519997,104.910004,99.22364,21786900.0,2797.360107,2801.189941,2793.389893,2798.429932,2798.429932,2819860000.0,12.77,12.97,12.46,12.83,12.83,1.935,1.945,1.935,1.938,1.938
2018-07-17,47.4375,47.967499,47.299999,47.862499,45.741013,62138000.0,90.578003,92.584503,89.869003,92.196503,92.196503,113658000.0,104.610001,106.5,104.32,105.949997,100.20726,25901700.0,2789.340088,2814.189941,2789.23999,2809.550049,2809.550049,3064920000.0,12.91,13.18,11.85,12.06,12.06,1.968,1.978,1.968,1.975,1.975
2018-07-18,47.945,47.950001,47.482498,47.599998,45.490143,65573600.0,92.400002,92.944,91.563499,92.146004,92.146004,97238000.0,105.940002,106.050003,104.720001,105.120003,99.422264,29493900.0,2811.350098,2816.76001,2805.889893,2815.620117,2815.620117,3111560000.0,11.87,12.47,11.44,12.1,12.1,1.97,1.97,1.958,1.96,1.96
2018-07-19,47.422501,48.137501,47.422501,47.970001,45.843746,81147200.0,91.473,92.050003,90.563499,90.648499,90.648499,93538000.0,104.93,105.309998,103.889999,104.400002,98.741302,40171600.0,2809.370117,2812.050049,2799.77002,2804.48999,2804.48999,3278360000.0,12.2,13.09,11.79,12.87,12.87,1.95,1.953,1.943,1.948,1.948
2018-07-20,47.945,48.107498,47.5425,47.860001,45.738625,82704800.0,91.250504,91.741997,90.502998,90.684998,90.684998,77688000.0,108.080002,108.199997,106.080002,106.269997,100.509918,56004000.0,2804.550049,2809.699951,2800.01001,2801.830078,2801.830078,3243250000.0,13.0,13.58,12.49,12.86,12.86,1.945,1.945,1.933,1.933,1.933
2018-07-23,47.669998,47.990002,47.389999,47.9025,45.779243,63957600.0,90.610497,90.949997,88.499496,90.099998,90.099998,77770000.0,106.300003,108.139999,106.129997,107.970001,102.117783,29707000.0,2799.169922,2808.610107,2795.139893,2806.97998,2806.97998,2928490000.0,13.47,13.55,12.58,12.62,12.62,1.925,1.93,1.92,1.92,1.92
2018-07-24,48.112499,48.415001,48.012501,48.25,46.111336,74791600.0,91.4505,92.0,90.469002,91.461998,91.461998,85574000.0,108.57,108.82,107.260002,107.660004,101.8246,26316600.0,2820.679932,2829.98999,2811.120117,2820.399902,2820.399902,3430410000.0,12.61,13.21,11.66,12.41,12.41,1.96,1.963,1.96,1.96,1.96
2018-07-25,48.264999,48.712502,48.107498,48.705002,46.546169,66839600.0,91.464996,93.192001,91.132004,93.180496,93.180496,74764000.0,107.959999,111.150002,107.599998,110.830002,104.822784,30702100.0,2817.72998,2848.030029,2817.72998,2846.070068,2846.070068,3584400000.0,12.37,12.82,11.8,12.29,12.29,1.965,1.965,1.953,1.953,1.953
2018-07-26,48.6525,48.990002,48.4025,48.552502,46.400421,76304000.0,91.949997,92.234001,90.224998,90.400002,90.400002,198488000.0,110.739998,111.0,109.5,109.620003,103.678329,31372100.0,2835.48999,2845.570068,2835.26001,2837.439941,2837.439941,3667290000.0,12.45,12.53,11.78,12.14,12.14,1.948,1.95,1.945,1.945,1.945
2018-07-27,48.747501,48.797501,47.525002,47.744999,45.628719,96096000.0,93.802498,94.002502,90.3265,90.863503,90.863503,193620000.0,110.18,110.18,106.139999,107.68,101.843491,37005300.0,2842.350098,2843.169922,2808.340088,2818.820068,2818.820068,3434370000.0,12.17,14.26,11.6,13.03,13.03,1.943,1.945,1.943,1.945,1.945
2018-07-30,47.974998,48.049999,47.267502,47.477501,45.373077,84118000.0,91.366501,91.474998,88.301003,88.960999,88.960999,131246000.0,107.190002,107.529999,104.760002,105.370003,99.658714,34668300.0,2819.0,2821.73999,2798.110107,2802.600098,2802.600098,3261190000.0,13.63,14.46,12.98,14.26,14.26,1.95,1.958,1.945,1.945,1.945
2018-07-31,47.575001,48.035,47.334999,47.572498,45.463863,157492000.0,89.324501,90.091499,86.966003,88.872002,88.872002,114774000.0,106.489998,106.720001,105.379997,106.080002,100.330238,27655200.0,2809.72998,2824.459961,2808.060059,2816.290039,2816.290039,3906890000.0,13.98,14.12,12.81,12.83,12.83,1.99,1.995,1.983,1.985,1.985
2018-08-01,49.782501,50.439999,49.327499,50.375,48.142151,271742800.0,89.199997,89.921997,88.801003,89.858498,89.858498,83062000.0,106.029999,106.449997,105.419998,106.279999,100.519386,23628700.0,2821.169922,2825.830078,2805.850098,2813.360107,2813.360107,3501350000.0,13.09,13.63,12.45,13.15,13.15,1.98,1.988,1.978,1.978,1.978
2018-08-02,50.145,52.095001,50.087502,51.8475,49.549374,249616000.0,89.438499,91.828003,89.300003,91.716499,91.716499,87094000.0,105.400002,108.089996,104.839996,107.57,101.739464,26104300.0,2800.47998,2829.909912,2796.340088,2827.219971,2827.219971,3501380000.0,13.57,14.53,12.17,12.19,12.19,1.973,1.973,1.955,1.965,1.965
2018-08-03,51.7575,52.185001,51.369999,51.997501,49.692722,133789600.0,91.887001,92.050003,91.074997,91.164497,91.164497,69210000.0,107.800003,108.050003,106.82,108.040001,102.183998,18659600.0,2829.620117,2840.379883,2827.370117,2840.350098,2840.350098,3043690000.0,12.43,12.46,11.07,11.64,11.64,1.96,1.965,1.96,1.96,1.96
2018-08-06,52.0,52.3125,51.767502,52.267502,49.950768,101701600.0,91.290497,92.388496,90.945999,92.387497,92.387497,67836000.0,108.120003,108.419998,107.559998,108.129997,102.269104,20265900.0,2840.290039,2853.290039,2835.97998,2850.399902,2850.399902,2879020000.0,11.91,12.15,11.17,11.27,11.27,1.97,1.973,1.965,1.968,1.968
2018-08-07,52.330002,52.375,51.689999,51.7775,49.482471,102349600.0,92.726501,93.486,92.313499,93.124001,93.124001,67550000.0,108.559998,109.099998,108.169998,108.879997,102.978462,16080200.0,2855.919922,2863.429932,2855.919922,2858.449951,2858.449951,3185440000.0,11.12,11.24,10.52,10.93,10.93,2.01,2.013,2.005,2.008,2.008
2018-08-08,51.512501,51.952499,51.130001,51.8125,49.515926,90102000.0,93.050003,94.5755,92.724998,94.325996,94.325996,79260000.0,109.330002,109.75,108.760002,109.489998,103.555405,15487500.0,2856.790039,2862.439941,2853.090088,2857.699951,2857.699951,2978070000.0,10.93,11.18,10.52,10.85,10.85,2.008,2.013,2.005,2.008,2.008
2018-08-09,52.3825,52.445,51.799999,52.220001,49.905369,93970400.0,94.099998,95.7285,93.874001,94.926003,94.926003,97208000.0,109.709999,110.160004,109.599998,109.669998,103.725647,13677200.0,2857.189941,2862.47998,2851.97998,2853.580078,2853.580078,3066180000.0,10.94,11.31,10.17,11.27,11.27,2.01,2.01,2.003,2.005,2.005
2018-08-10,51.84,52.275002,51.6675,51.8825,49.756714,98444800.0,94.425499,94.974998,93.9105,94.315002,94.315002,72798000.0,109.419998,109.690002,108.379997,109.0,103.091965,18183700.0,2838.899902,2842.199951,2825.810059,2833.280029,2833.280029,3265590000.0,12.34,13.82,12.3,13.16,13.16,2.0,2.0,1.995,2.0,2.0
2018-08-13,52.327499,52.737499,51.924999,52.217499,50.077988,103563600.0,94.925003,96.25,94.683502,94.809998,94.809998,110630000.0,109.239998,109.580002,108.099998,108.209999,102.344772,18472500.0,2835.459961,2843.399902,2819.879883,2821.929932,2821.929932,3173630000.0,14.5,15.02,12.95,14.78,14.78,2.0,2.005,1.995,1.995,1.995
2018-08-14,52.540001,52.639999,52.064999,52.4375,50.288979,82992000.0,95.969498,96.050499,95.0,95.982498,95.982498,79722000.0,108.559998,109.75,108.040001,109.559998,103.62159,16788300.0,2827.879883,2843.110107,2826.580078,2839.959961,2839.959961,2986500000.0,13.93,14.22,13.11,13.31,13.31,2.025,2.033,2.023,2.033,2.033
2018-08-15,52.305,52.685001,52.0825,52.560001,50.406464,115230400.0,95.477501,95.810501,93.489502,94.130997,94.130997,154014000.0,108.489998,108.989998,106.82,107.660004,102.216446,29982800.0,2827.949951,2827.949951,2802.48999,2818.370117,2818.370117,3656680000.0,13.52,16.860001,13.44,14.64,14.64,2.035,2.038,2.02,2.02,2.02
2018-08-16,52.9375,53.452499,52.8675,53.330002,51.144905,114001600.0,95.196999,95.25,94.177498,94.325996,94.325996,79142000.0,108.300003,108.860001,107.300003,107.639999,102.197441,21384300.0,2831.439941,2850.48999,2831.439941,2840.689941,2840.689941,3232000000.0,14.18,14.36,12.82,13.45,13.45,2.02,2.02,2.013,2.015,2.015
2018-08-17,53.360001,54.487499,53.290001,54.395,52.166279,141708000.0,94.290001,94.400002,92.777496,94.111,94.111,82086000.0,107.360001,107.900002,106.690002,107.580002,102.140488,18061500.0,2838.320068,2855.629883,2833.72998,2850.129883,2850.129883,3037640000.0,13.18,13.96,12.4,12.64,12.64,2.003,2.005,1.993,1.995,1.995
